Mat.Typ,Material,Base Unit of Measure,Mat.Desc,Plant,Mat.Grp,Mat.Grp Desc,Sub group,Sub Group Desc,Split Valuation Status,Serial Number Status
ZSPR,4000000915,NO,"INTERCONNECTOR,FIRE EXT",4128,M0017,FIRE FIGHTING EQUIP,EX-M0017-003,PTBL EXTNGSHR & MISC,YES,NO
ZSPR,4000000914,NO,"FIRE EXT,DCP TYPE,9KGS",4218,M0017,FIRE FIGHTING EQUIP,EX-M0017-003,PTBL EXTNGSHR & MISC,YES,NO
ZSPR,4000000913,NO,"FIRE EXT,DCP TYPE,6KGS",4214,M0017,FIRE FIGHTING EQUIP,EX-M0017-003,PTBL EXTNGSHR & MISC,YES,NO
ZSPR,4000000912,NO,"FIRE EXT,DCP TYPE,5KGS",4148,M0017,FIRE FIGHTING EQUIP,EX-M0017-003,PTBL EXTNGSHR & MISC,YES,NO
ZSPR,4000000911,NO,"FIRE EXT,DCP TYPE,4KGS",2198,M0017,FIRE FIGHTING EQUIP,EX-M0017-003,PTBL EXTNGSHR & MISC,YES,NO
ZSPR,4000000910,NO,"FIRE EXT,DCP TYPE,10KGS",4262,M0017,FIRE FIGHTING EQUIP,EX-M0017-003,PTBL EXTNGSHR & MISC,YES,NO
ZSCM,9300001240,NO,"CHAIN,TROLLEY,CB,11KV_SCRP",4203,M0046,MISC. MATERIAL,,,NO,NO
ZSPR,4000000907,NO,"CARTRIDGE,FIRE EXT,MECH FOAM,45LTR",2287,M0017,FIRE FIGHTING EQUIP,EX-M0017-003,PTBL EXTNGSHR & MISC,YES,NO
ZSPR,4000000906,NO,"CAP,EXTINGUISHER",4147,M0017,FIRE FIGHTING EQUIP,EX-M0017-003,PTBL EXTNGSHR & MISC,YES,NO
ZSPR,4000000904,NO,"PIPE FLANGE,RUBBER HOSE",4168,M0017,FIRE FIGHTING EQUIP,EX-M0017-002,HYDRANT & ACCS,YES,NO
ZSCM,9300001469,KG,"SCRAP,BRASS",4159,M0047,METAL SCRAP,,,YES,NO
ZSPR,4000000808,NO,"SPARK CUP,CT,420KV",4208,M0004,CURRENT XMER,EX-M0004-006,400 OIP TYPE CT,YES,NO
ZSPR,4000000803,NO,"CONNECTING STRIP,CT,420KV",4174,M0004,CURRENT XMER,EX-M0004-006,400 OIP TYPE CT,YES,NO
ZSPR,4000002765,NO,MICRO SPARES:MS SHEET,4271,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZTEQ,4200000033,NO,"JUNCTION BOX,CT,36KV",4278,M0019,ACDB/DCDB/JBS/BMKS,EX-M0019-003,JUNCTION BOX & BMKS,YES,NO
ZSPR,4000000798,NO,"TERMINAL ROD,CT,36KV",4123,M0004,CURRENT XMER,EX-M0004-004,33 OIP TYPE CT,YES,NO
ZSPR,4000000796,NO,"SLEEVE,CT,36KV",4269,M0004,CURRENT XMER,EX-M0004-004,33 OIP TYPE CT,YES,NO
ZSPR,4000000794,NO,"PLATE,CT,36KV",3124,M0004,CURRENT XMER,EX-M0004-004,33 OIP TYPE CT,YES,NO
ZSPR,4000000792,NO,"PACKING,TERMINAL ROD,CT,36KV",4246,M0004,CURRENT XMER,EX-M0004-004,33 OIP TYPE CT,YES,NO
ZTEQ,4200001375,KM,"CBL,POWER,ARM,1CX150SQMM,1.1KV,AL",4268,M0024,POWER CABLE,EX-M0024-005,PWR CAB. ACCS.,YES,NO
ZSPR,4000000789,NO,"L CLAMP,CT,36KV",4196,M0004,CURRENT XMER,EX-M0004-004,33 OIP TYPE CT,YES,NO
ZSPR,4000000788,NO,"CONNECTING STRIP,CT,66KV",4285,M0004,CURRENT XMER,EX-M0004-004,33 OIP TYPE CT,YES,NO
ZSPR,4000000787,NO,"CONNECTING STRIP,CT,36KV",4187,M0004,CURRENT XMER,EX-M0004-004,33 OIP TYPE CT,YES,NO
ZSPR,4000000785,NO,"CHECK NUT,CT,36KV",4152,M0004,CURRENT XMER,EX-M0004-004,33 OIP TYPE CT,YES,NO
ZSPR,4000000784,NO,"CHECK NUT,CT,11KV",4276,M0004,CURRENT XMER,EX-M0004-004,33 OIP TYPE CT,YES,NO
ZTEQ,4200000092,NO,"BATTERY SET,LEAD ACID,48V,200AH",4281,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000779,NO,"L-PLATE,245KV",4265,M0004,CURRENT XMER,EX-M0004-003,220 RIP TYPE CT,YES,YES
ZSPR,4000000778,NO,"TERMINAL ROD,CT,245KV",4261,M0004,CURRENT XMER,EX-M0004-002,220 OIP TYPE CT,YES,NO
ZSPR,4000000777,NO,"SPARK CUP,CT,245KV",4255,M0004,CURRENT XMER,EX-M0004-002,220 OIP TYPE CT,YES,NO
ZSPR,4000000776,NO,"PLATE,CT,245KV",3243,M0004,CURRENT XMER,EX-M0004-002,220 OIP TYPE CT,YES,NO
ZSPR,4000000775,NO,"PACKING,TERMINAL ROD,CT,245KV",4157,M0004,CURRENT XMER,EX-M0004-002,220 OIP TYPE CT,YES,NO
ZSPR,4000000774,NO,"CONNECTING STRIP,CT,245KV",4161,M0004,CURRENT XMER,EX-M0004-002,220 OIP TYPE CT,YES,NO
ZSPR,4000000773,NO,"CHECK NUT,CT,245KV",4141,M0004,CURRENT XMER,EX-M0004-002,220 OIP TYPE CT,YES,NO
ZSPR,4000000772,NO,"L-PLATE,CT,245KV",4251,M0004,CURRENT XMER,EX-M0004-002,220 OIP TYPE CT,YES,NO
ZSPR,4000000771,NO,"TERMINAL ROD,CT,145KV",4194,M0004,CURRENT XMER,EX-M0004-001,132 OIP TYPE CT,YES,NO
ZSPR,4000000770,NO,"SLEEVE,CT,145KV",4281,M0004,CURRENT XMER,EX-M0004-001,132 OIP TYPE CT,YES,NO
ZSPR,4000000769,NO,"PLATE,CT,145KV",4180,M0004,CURRENT XMER,EX-M0004-001,132 OIP TYPE CT,YES,NO
ZSPR,4000000768,NO,"PACKING,TERMINAL ROD,CT,145KV",4262,M0004,CURRENT XMER,EX-M0004-001,132 OIP TYPE CT,YES,NO
ZSPR,4000000767,NO,"L CLAMP,CT,145KV",3267,M0004,CURRENT XMER,EX-M0004-001,132 OIP TYPE CT,YES,NO
ZSPR,4000000645,NO,"FO MULTIMODE PATCH CORD,LC-ST PORT",4114,M0014,COMM. EQUIP. & MAT.,EX-M0014-006,PLCC RTU & LMU BT,YES,NO
ZSPR,4000000644,NO,"FO MULTIMODE PATCH CORD,LC-SC PORT",4170,M0014,COMM. EQUIP. & MAT.,EX-M0014-006,PLCC RTU & LMU BT,YES,NO
ZSPR,4000000642,NO,"FO MULTIMODE PATCH CORD,LC PORT",4127,M0014,COMM. EQUIP. & MAT.,EX-M0014-006,PLCC RTU & LMU BT,YES,NO
ZSPR,4000000599,NO,"TRIPPING COIL,765KV,SF6 CB",4264,M0007,CIRCUIT BREAKER ACCS,EX-M0007-008,OPER. COIL & CNTCTRS,YES,NO
ZSPR,4000003402,NO,CB SPARE:CU PIPE,4128,M0046,MISC. MATERIAL,EX-M0046-002,MISC. SPARE PARTS,YES,NO
ZTEQ,4200000560,NO,"RELAY PANEL,TRANSFORMER,SAS,245KV",4109,M0012,CONTRL & RELAY PANEL,EX-M0012-006,220 RELAY PANEL,YES,NO
ZSPR,4000000594,NO,"CLOSING COIL,765KV,SF6 CB",4237,M0007,CIRCUIT BREAKER ACCS,EX-M0007-008,OPER. COIL & CNTCTRS,YES,NO
ZSPR,4000003449,NO,"HEATER,AC PLANT",4148,M0039,OTHER T&P,EX-M0039-003,MISC. T&P,YES,NO
ZSPR,4000005004,M,"CABLE,CAT6,ARM",4145,M0046,MISC. MATERIAL,,,NO,NO
ZSPR,4000000302,NO,"POLE ASSY,765KV,SF6 CB",3167,M0007,CIRCUIT BREAKER ACCS,EX-M0007-005,765 POLE ASSEMBLY,YES,NO
ZSPR,4000000301,NO,"PIR,765KV CB",4253,M0007,CIRCUIT BREAKER ACCS,EX-M0007-005,765 POLE ASSEMBLY,YES,NO
ZSPR,4000000300,NO,"GRADING CAPACITOR,765KV CB",2292,M0007,CIRCUIT BREAKER ACCS,EX-M0007-005,765 POLE ASSEMBLY,YES,NO
ZSPR,4000000299,NO,"CONTACT,FIXED/MOVING,765KV CB",4135,M0007,CIRCUIT BREAKER ACCS,EX-M0007-005,765 POLE ASSEMBLY,YES,NO
ZSPR,4000000298,NO,"POLE ASSY,765KV,SF6 CB,W/O RESISTOR",4187,M0007,CIRCUIT BREAKER ACCS,EX-M0007-005,765 POLE ASSEMBLY,YES,NO
ZSPR,4000000297,NO,"POLE ASSY,420KV,SF6 CB",4281,M0007,CIRCUIT BREAKER ACCS,EX-M0007-004,400 POLE ASSEMBLY,YES,NO
ZSCR,4600000025,TO,"ZINC DRASS,SCRAP",4289,M0047,METAL SCRAP,,,NO,NO
ZSPR,4000000295,NO,"PIR,420KV,CB",4206,M0007,CIRCUIT BREAKER ACCS,EX-M0007-004,400 POLE ASSEMBLY,YES,NO
ZSPR,4000000293,NO,"CONTACT,FIXED/MOVING,420KV CB",4196,M0007,CIRCUIT BREAKER ACCS,EX-M0007-004,400 POLE ASSEMBLY,YES,NO
ZSPR,4000000292,NO,"VACCUM INTERRUPTER,36KV,2000A",4262,M0007,CIRCUIT BREAKER ACCS,EX-M0007-003,33 POLE ASSEMBLY,YES,NO
ZSCM,9300000421,NO,"DISTRIBUTION BOARD,AC,MAINS,415V_SCRP",4178,M0019,ACDB/DCDB/JBS/BMKS,,,NO,NO
ZSPR,4000000626,NO,CONNECTORIZATION KIT,4228,M0014,COMM. EQUIP. & MAT.,EX-M0014-005,MDL CNTRLR & MIS ITM,YES,NO
ZSPR,4000000286,NO,"CONTACT,FIXED,36KV,MOCB",4146,M0007,CIRCUIT BREAKER ACCS,EX-M0007-003,33 POLE ASSEMBLY,YES,NO
ZSPR,4000000611,NO,CALIBERATED FIBER,4179,M0014,COMM. EQUIP. & MAT.,EX-M0014-005,MDL CNTRLR & MIS ITM,YES,NO
ZSPR,4000000284,NO,"CONTACT,FIXED,145KV,MOCB",4138,M0007,CIRCUIT BREAKER ACCS,EX-M0007-003,33 POLE ASSEMBLY,YES,NO
ZSPR,4000000281,NO,"CONTACT,FIXED/MOVING,245KV CB",4236,M0007,CIRCUIT BREAKER ACCS,EX-M0007-002,220 POLE ASSEMBLY,YES,NO
ZSPR,4000000278,NO,"CONTACT,FIXED/MOVING,145KV CB",2198,M0007,CIRCUIT BREAKER ACCS,EX-M0007-001,132 POLE ASSEMBLY,YES,NO
ZSPR,4000000277,NO,"CBL TERM ENCLOSURE,5MVA,LT",4236,M0026,CABLE ACCS & FITTING,EX-M0026-007,PWR CAB ACCS,YES,NO
ZSPR,4000000193,NO,"CELL,BATTERY,MAINTENANCE FREE,48V,700AH",4274,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000192,NO,"CELL,BATTERY,MAINTENANCE FREE,48V,600AH",4250,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000191,NO,"CELL,BATTERY,MAINTENANCE FREE,48V,500AH",4186,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000190,NO,"CELL,BATTERY,MAINTENANCE FREE,48V,415AH",4177,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000189,NO,"CELL,BATTERY,MAINTENANCE FREE,48V,300AH",4256,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000188,NO,"CELL,BATTERY,MAINTENANCE FREE,48V,200AH",4214,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000187,NO,"CELL,BATTERY,MAINTENANCE FREE,220V,723AH",4210,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000186,NO,"CELL,BATTERY,MAINTENANCE FREE,220V,700AH",4178,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000184,NO,"CELL,BATTERY,MAINTENANCE FREE,220V,500AH",4135,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000183,NO,"CELL,BATTERY,MAINTENANCE FREE,220V,415AH",2287,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000182,NO,"CELL,BATTERY,MAINTENANCE FREE,220V,300AH",4252,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000181,NO,"CELL,BATTERY,MAINTENANCE FREE,220V,200AH",4111,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000180,NO,"CELL,BATTERY,MAINTENANCE FREE,110V,723AH",4178,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000179,NO,"CELL,BATTERY,MAINTENANCE FREE,110V,700AH",4236,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000178,NO,"CELL,BATTERY,MAINTENANCE FREE,110V,600AH",4148,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000177,NO,"CELL,BATTERY,MAINTENANCE FREE,110V,500AH",4220,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000176,NO,"CELL,BATTERY,MAINTENANCE FREE,110V,415AH",4275,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000000175,NO,"CELL,BATTERY,MAINTENANCE FREE,110V,300AH",4145,M0020,BATTERY & CHARGER,EX-M0020-003,MAINT. FREE BATTERY,YES,NO
ZSPR,4000003764,NO,"TRIP COIL,OCB,11KV",3254,M0007,CIRCUIT BREAKER ACCS,EX-M0007-006,CIRCUIT BREAKER ACCS,YES,NO
ZSPR,4000000173,NO,"CELL,BATTERY,LEAD ACID,48V,700AH",4269,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000172,NO,"CELL,BATTERY,LEAD ACID,48V,600AH",4246,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000171,NO,"CELL,BATTERY,LEAD ACID,48V,500AH",4106,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000170,NO,"CELL,BATTERY,LEAD ACID,48V,400AH",4148,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000169,NO,"CELL,BATTERY,LEAD ACID,48V,300AH",4278,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000168,NO,"CELL,BATTERY,LEAD ACID,48V,200AH",4186,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000167,NO,"CELL,BATTERY,LEAD ACID,24V,700AH",4204,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000166,NO,"CELL,BATTERY,LEAD ACID,24V,600AH",4168,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000165,NO,"CELL,BATTERY,LEAD ACID,24V,500AH",4172,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000164,NO,"CELL,BATTERY,LEAD ACID,24V,400AH",4172,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZTEQ,4200003811,M,"CBL,PWR,36KV,3CX300SQMM,AL,XLPE",4212,M0024,POWER CABLE,,,YES,NO
ZSPR,4000000161,NO,"CELL,BATTERY,LEAD ACID,220V,700AH",4106,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000160,NO,"CELL,BATTERY,LEAD ACID,220V,600AH",4178,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000159,NO,"CELL,BATTERY,LEAD ACID,220V,500AH",3176,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000158,NO,"CELL,BATTERY,LEAD ACID,220V,400AH",4275,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000157,NO,"CELL,BATTERY,LEAD ACID,220V,300AH",4245,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000156,NO,"CELL,BATTERY,LEAD ACID,220V,200AH",4122,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000155,NO,"CELL,BATTERY,LEAD ACID,110V,700AH",3144,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000154,NO,"CELL,BATTERY,LEAD ACID,110V,600AH",4282,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000153,NO,"CELL,BATTERY,LEAD ACID,110V,500AH",4246,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSPR,4000000152,NO,"CELL,BATTERY,LEAD ACID,110V,400AH",3176,M0020,BATTERY & CHARGER,EX-M0020-002,LEAD ACID BATTERIES,YES,NO
ZSCM,9300001342,NO,"CT,36KV,200/1A,PROTECTION_SCRP",4194,M0004,CURRENT XMER,,,NO,NO
ZSPR,4000000034,NO,"ACB,415VAC,4P,630A",4240,M0019,ACDB/DCDB/JBS/BMKS,EX-M0019-004,LT CIRCUIT BREAKERS,YES,NO
ZSPR,4000000033,NO,"ACB,415VAC,4P,1600A",4261,M0019,ACDB/DCDB/JBS/BMKS,EX-M0019-004,LT CIRCUIT BREAKERS,YES,NO
ZSCM,9300001335,KM,"CONDUCTOR,ACSR MOOSE_SCRP",4258,M0031,CONDUCTOR,,,NO,NO
ZSPR,4000000030,NO,RTD,3291,M0042,TESTING  EQUIP.,EX-M0042-001,TESTING EQUIP,YES,NO
ZSPR,4000000029,NO,"CVT,1KVA",4229,M0039,OTHER T&P,EX-M0039-003,MISC. T&P,YES,NO
ZTOW,4300001366,NO,"STUB,TWR,S/C,END TYPE,ZEBRA,245KV",4208,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001365,NO,"STUB,TWR,S/C,END TYPE,ZEBRA,145KV",4282,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001364,NO,"STUB,TWR,S/C,END TYPE,TWIN MOOSE,420KV",4195,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001363,NO,"STUB,TWR,S/C,END TYPE,TWIN MOOSE,245KV",4120,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001362,NO,"STUB,TWR,S/C,END TYPE,QUAD MOOSE,420KV",4223,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001361,NO,"STUB,TWR,S/C,END TYPE,QUAD BERS,765KV",4220,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001360,NO,"STUB,TWR,S/C,END TYPE,PANTHER,145KV",4155,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001359,NO,"STUB,TWR,S/C,END TYPE,MOOSE,245KV",4271,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001358,NO,"STUB,TWR,S/C,D TYPE,ZEBRA,245KV",4165,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001357,NO,"STUB,TWR,S/C,D TYPE,ZEBRA,145KV",3149,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001356,NO,"STUB,TWR,S/C,D TYPE,TWIN MOOSE,420KV",4168,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001355,NO,"STUB,TWR,S/C,D TYPE,TWIN MOOSE,245KV",4216,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001354,NO,"STUB,TWR,S/C,D TYPE,QUAD MOOSE,420KV",4172,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001353,NO,"STUB,TWR,S/C,D TYPE,QUAD BERS,765KV",4114,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001352,NO,"STUB,TWR,S/C,D TYPE,PANTHER,145KV",4126,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001351,NO,"STUB,TWR,S/C,D TYPE,MOOSE,245KV",4260,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001350,NO,"STUB,TWR,S/C,C TYPE,ZEBRA,245KV",4127,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001349,NO,"STUB,TWR,S/C,C TYPE,ZEBRA,145KV",4223,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001348,NO,"STUB,TWR,S/C,C TYPE,TWIN MOOSE,420KV",4189,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001347,NO,"STUB,TWR,S/C,C TYPE,TWIN MOOSE,245KV",4137,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001346,NO,"STUB,TWR,S/C,C TYPE,QUAD MOOSE,420KV",4275,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001345,NO,"STUB,TWR,S/C,C TYPE,QUAD BERS,765KV",4235,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001344,NO,"STUB,TWR,S/C,C TYPE,PANTHER,145KV",4247,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001343,NO,"STUB,TWR,S/C,C TYPE,MOOSE,245KV",4126,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001342,NO,"STUB,TWR,S/C,B TYPE,ZEBRA,245KV",4261,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001341,NO,"STUB,TWR,S/C,B TYPE,ZEBRA,145KV",4118,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001340,NO,"STUB,TWR,S/C,B TYPE,TWIN MOOSE,420KV",4154,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001339,NO,"STUB,TWR,S/C,B TYPE,TWIN MOOSE,245KV",4214,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001338,NO,"STUB,TWR,S/C,B TYPE,QUAD MOOSE,420KV",4146,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001337,NO,"STUB,TWR,S/C,B TYPE,QUAD BERS,765KV",4228,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001336,NO,"STUB,TWR,S/C,B TYPE,PANTHER,145KV",4123,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001335,NO,"STUB,TWR,S/C,B TYPE,MOOSE,245KV",3267,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001334,NO,"STUB,TWR,S/C,A TYPE,ZEBRA,245KV",4109,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001333,NO,"STUB,TWR,S/C,A TYPE,ZEBRA,145KV",4264,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001332,NO,"STUB,TWR,S/C,A TYPE,TWIN MOOSE,420KV",3116,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001331,NO,"STUB,TWR,S/C,A TYPE,TWIN MOOSE,245KV",4222,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001330,NO,"STUB,TWR,S/C,A TYPE,QUAD MOOSE,420KV",4189,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001329,NO,"STUB,TWR,S/C,A TYPE,QUAD BERS,765KV",4175,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001328,NO,"STUB,TWR,S/C,A TYPE,PANTHER,145KV",4234,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001327,NO,"STUB,TWR,S/C,A TYPE,MOOSE,245KV",4134,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001326,NO,"STUB,TWR,RIVER CROSSING",4112,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001325,NO,"STUB,TWR,EXT,S/C,END,ZEBRA,245KV",4186,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001324,NO,"STUB,TWR,EXT,S/C,END,ZEBRA,145KV",4205,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001323,NO,"STUB,TWR,EXT,S/C,END,TWIN MOOSE,420KV",4228,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001322,NO,"STUB,TWR,EXT,S/C,END,TWIN MOOSE,245KV",4139,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001321,NO,"STUB,TWR,EXT,S/C,END,QUAD MOOSE,420KV",4205,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001320,NO,"STUB,TWR,EXT,S/C,END,QUAD BERS,765KV",4137,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001319,NO,"STUB,TWR,EXT,S/C,END,PANTHER,145KV",4263,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001318,NO,"STUB,TWR,EXT,S/C,END,MOOSE,245KV",3131,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001317,NO,"STUB,TWR,EXT,S/C,D,ZEBRA,245KV",4246,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001316,NO,"STUB,TWR,EXT,S/C,D,ZEBRA,145KV",4169,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
ZTOW,4300001315,NO,"STUB,TWR,EXT,S/C,D,TWIN MOOSE,420KV",4220,M0044,TOWER ACCESSORIES,EX-M0044-001,TOWER ACC,YES,NO
